0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
7.214983,6.657798,6.416864,3.9850345,4.8283772,4.1632724,4.0833535,2.8633344,1.2552159,2.096024,3.9785955,3.4637756,5.428588,5.324725,6.644436,8.976587,9.335892,8.1672,8.337686,7.346653,5.8986363,6.30871,5.4842386,6.007193
1.818527,1.4387792,1.1022284,0.6042855,1.0113592,0.7615993,0.95421225,1.3512458,2.077847,2.4874344,3.2236667,2.9910073,2.5887492,5.2194643,4.7983546,3.2383819,2.7386982,4.655161,2.9717236,3.4016461,4.382809,3.8488007,2.9255319,2.5607865
10.266516,10.443919,9.853442,6.119364,6.40751,5.532502,4.393646,5.000879,0.9734059,2.6526287,6.450561,2.848204,5.086056,8.229069,7.3117185,5.913243,7.069376,5.36376,11.835421,9.285156,7.6370997,4.634266,5.484398,9.404449
2.3714945,1.8909937,1.8578258,1.7126987,1.2292365,1.4124111,1.3708644,2.009447,3.7655911,4.011764,4.6071415,5.2098246,6.24387,9.075814,9.182935,8.209529,9.418172,11.029978,8.374701,6.914201,5.3110676,4.233696,2.0553496,1.0298896
2.5583034,2.2155309,1.6512505,1.1223997,1.8828439,1.22074,1.4169352,2.6911223,3.0337415,3.1183758,3.6847217,3.531169,2.586888,5.9364223,6.5115113,5.652118,4.612724,6.007628,7.0031147,5.648419,5.108806,3.0344884,3.5339744,2.5814908
2.923838,2.432661,2.2579355,1.8863987,1.4869188,0.9051869,1.0379516,1.5880159,0.9166852,1.404938,2.822882,3.1632562,4.5667567,5.325889,6.0955577,7.353857,6.8090363,6.0155287,6.516946,5.8002725,4.0786066,3.00109,2.6289597,2.7981675
2.8959622,2.4941013,2.4758897,1.736654,2.528417,1.7501347,1.7769562,3.9129055,3.612427,2.9091296,5.130108,4.28461,4.501106,8.421504,8.00843,9.462917,10.597274,8.10152,14.659165,9.920928,7.394388,4.7894316,3.224629,1.6934747
1.7321724,1.1848263,1.1027459,1.8807515,0.89262414,0.5456967,1.1214011,1.7378325,3.1714547,3.6060736,5.1475577,5.9684787,6.8947353,9.953296,11.652608,11.041345,10.988376,9.531481,5.833977,4.64591,3.619261,2.762619,1.8396491,1.3058729
5.322471,5.5566397,2.979377,4.159012,4.7900066,3.5043588,1.8576852,2.4985967,1.0692261,2.28539,3.0053625,2.8504894,4.230539,4.103547,4.5086617,6.614012,6.445714,5.6238766,4.939613,5.7876954,3.5988793,3.3004332,2.8591409,4.4800987
1.6495377,1.727739,1.5331231,1.1379302,1.1191729,0.965724,0.80468804,1.3940023,1.8018264,2.2002816,3.3297436,3.436606,4.8755965,6.801785,6.781254,6.074118,7.646335,7.8421097,5.826685,4.985278,3.5699089,2.6768887,1.6511494,1.31161
3.374487,2.9700134,2.5931206,2.0865605,1.6311908,0.9698504,0.792698,1.0877488,0.42039475,0.82663107,2.008971,2.5575814,3.9662094,4.8169427,5.9536743,6.669641,5.7003474,5.160969,3.4990954,3.916192,2.54069,2.4367077,2.133942,2.82677
9.576122,7.3604856,4.622408,4.4124303,3.8640792,2.673226,1.8824008,2.3723264,2.635599,3.213125,6.0621367,4.895115,3.188599,6.327284,7.540537,7.8860207,7.2473054,8.419769,6.474121,9.28668,6.444256,11.4299,12.024611,12.36551
1.1836048,0.9281784,0.74430877,0.7430013,0.8852383,0.46826538,0.49872446,0.8997312,1.0452424,1.3824111,2.371503,3.8503869,5.04709,5.0178957,6.168761,6.3298917,6.3295116,6.089453,4.021845,3.8114548,2.620313,1.992457,1.5330217,1.258284
3.8347378,3.3661704,2.7258732,2.417964,1.9594684,0.79773,0.7118667,1.7089986,1.026041,2.1954577,2.2471206,2.1345165,2.2704852,1.8861505,2.115773,2.197042,1.827987,3.2339292,2.6051683,3.2259488,2.9949338,2.6175275,4.8395705,4.6445627
7.317506,6.6307683,5.451909,4.634566,5.3574514,3.6319904,2.1032422,2.2413855,1.3328788,1.801204,3.6806874,2.5569959,3.860616,3.6900458,4.91866,7.0336785,6.3651743,5.926459,6.115165,5.998878,6.056225,5.623635,7.148271,9.4356985
5.3341184,5.5801773,1.20845,1.2865021,1.5907899,2.6924045,2.4978316,2.9231002,1.7207279,2.3987932,3.1346188,2.7517827,4.2232156,4.9222956,3.4418674,6.1597643,6.0755453,5.8742776,3.5479207,5.6683583,2.586365,2.6333306,2.3978496,3.3324883
5.3460293,4.2718663,2.8570995,2.223213,2.34004,1.2992558,1.2613448,1.8541704,1.4792591,2.7529674,2.7333593,4.737865,3.6540976,3.8380568,4.334789,4.7209926,5.675604,9.350913,7.9338264,7.9855247,5.677135,5.5276284,7.695534,7.489304
5.2672205,4.356614,3.1335669,2.1450796,2.024973,1.3900763,1.3253596,2.2219632,1.246909,1.914993,3.4159358,3.2975044,4.4021015,5.564136,6.495807,8.563605,8.539775,7.7446294,10.322694,8.702773,5.6439157,3.7296734,5.5016603,5.6770015
4.8301315,3.7070553,2.0917509,1.083252,1.5898972,1.3398105,1.483075,3.883175,4.1927304,4.554781,5.272472,4.0843487,1.8213975,5.978184,5.5022845,4.8637156,3.6356406,6.0214934,6.889994,7.79019,8.706409,7.996135,8.45376,6.6030807
1.9607891,2.2036743,1.4724975,0.76216877,1.878474,1.5066682,0.912911,1.6170646,2.7599144,3.2417037,3.9095893,6.9685717,6.573102,6.08073,6.784376,6.0698028,8.639363,10.702355,6.0540576,4.6273317,3.5935218,3.4328535,2.0697782,1.6185461
3.0768406,2.4511786,1.4206934,0.9912141,1.1315029,0.9454902,0.8343447,1.5574551,2.1227958,3.2070668,3.449285,3.732008,2.5340292,3.5274832,3.0255527,2.398803,2.1896808,5.423753,3.6703103,5.183842,4.3582616,5.701068,6.707631,5.5505695
1.4990035,1.2996072,1.0720699,0.5725358,0.6265039,1.3724847,1.5831704,2.2257483,0.9008691,1.322442,4.719698,4.0823464,6.8292966,8.632068,8.31469,8.274267,8.858394,7.5248346,15.113057,9.757237,6.8753552,3.7536473,2.3916612,2.0215244
11.885789,9.943261,5.740679,5.5128226,4.4817743,3.0468724,1.9427984,2.544716,2.3982642,3.6842475,7.0497494,3.4418626,2.9513948,5.2350965,5.554025,6.6877284,5.6879478,6.380546,8.15542,7.818001,7.656557,12.490856,13.902568,16.1355
