0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2.1267438,1.2803872,0.6325991,0.40798274,1.5038496,1.1143698,0.76519996,1.9278275,3.5843713,1.6033721,3.7768676,1.572458,1.9570851,3.0832117,2.4319584,1.7973369,0.04220201,2.6741662,0.98894393,1.3020616,5.204198,9.492916,9.306353,9.935711
2.9819164,4.004356,4.0895658,4.1579003,4.253363,3.8453753,3.6284847,4.1491585,3.907051,3.7261117,2.9014454,3.633848,3.8374083,1.8638306,2.5132456,3.2962525,2.8771522,5.920901,6.669701,7.0560966,6.4567666,5.562177,5.7142453,3.4101875
2.093162,1.4133636,0.9531627,1.6897348,1.8411095,2.225739,1.1236863,2.6592102,5.545459,4.7728395,3.9280202,3.2514043,3.9128451,2.3656309,2.4431612,2.2858374,0.67157954,3.0193918,2.391561,2.2025743,3.0417426,2.3214588,2.055364,1.9185137
4.741878,3.1865292,0.0,0.0,0.14980967,1.0885199,0.9911291,1.2717494,2.1995387,1.4709117,2.0697944,2.0245976,2.560859,2.5585923,2.856261,2.208428,0.83020484,3.93493,1.914336,2.06761,2.073155,1.8128296,3.905982,5.9841294
0.63720673,0.8944913,0.5157984,0.6378722,1.1059405,0.5343887,0.21304934,1.3301144,1.0055746,0.28682715,0.22806391,0.38482335,1.1530766,0.50503343,1.0132228,1.1945041,0.63222015,1.7703531,0.92028254,1.3390772,0.83985883,1.054125,0.69292176,0.3637967
10.260051,12.371645,2.891317,6.439627,3.83442,3.3200474,4.882921,2.8458636,4.4038095,3.73322,4.3401136,5.051252,7.1036253,3.6226125,3.5806987,2.8797967,0.53751904,2.2877793,1.242123,1.4413679,0.606221,0.5888149,1.107687,2.060146
1.8749535,1.348134,1.4894841,1.0249838,1.3854797,1.0381303,0.73999095,1.226017,1.5879339,0.38673094,1.5668672,0.47940302,1.2661381,0.9070757,1.4235529,0.86637706,0.43616483,1.5840094,0.9729959,1.6168998,5.934094,5.9782653,3.811497,2.0030568
1.6196111,1.2553935,1.1587725,1.2188821,1.4783323,0.7853332,0.5915116,1.4658217,1.0850395,0.6770667,0.98732215,1.1157931,2.037101,1.9611682,2.8821678,4.134491,3.4770188,3.3302464,2.3021085,2.8996549,3.656832,2.1045275,1.7685152,1.4684653
4.1645527,3.291642,0.83502555,0.53728956,0.7920007,0.7567446,0.6998236,1.5645573,1.4570915,0.63274217,0.86282384,0.14783193,1.8488013,0.9610669,1.5091594,1.2241805,0.48714098,1.697771,0.85348266,0.9979342,1.4502312,1.4065658,2.9599736,4.0564823
0.7450136,0.6259106,0.4731582,0.61600614,1.001871,0.71529293,0.74709105,1.1634802,1.3121595,1.127038,1.94285,2.6068997,3.3515098,2.745477,3.7735977,4.2890897,4.399563,4.71098,3.1002846,2.3214228,2.3607779,1.7631526,1.5236077,0.72066134
2.42055,3.0560558,1.3420626,3.1955192,3.328468,2.3184147,2.752715,2.4372337,2.536631,2.3053272,3.2691782,3.8432724,4.974785,3.7774851,4.064844,4.6589384,4.912516,5.767365,5.8393664,5.450067,4.6914563,5.240239,4.485194,2.8486168
2.5373766,2.6180224,0.36174166,1.2374922,1.6276828,1.1210123,1.0292687,2.5235,1.9997857,0.72473276,0.9553777,0.43643653,1.8258246,1.0522538,1.4182868,1.1228662,0.37764958,1.5499601,1.029161,1.1193007,2.3831913,1.6108018,2.3084385,1.6006594
2.1839786,1.8834871,1.6721268,1.8513167,1.2570338,0.5541968,0.63504815,1.121669,0.8622602,0.859101,1.8799671,1.5653989,2.8798738,2.4905882,3.3645988,3.8441496,2.8386958,2.419596,1.4982128,1.4998873,2.6679282,1.7937908,1.3529786,1.6520648
0.92987573,0.54608434,0.4414115,0.42943123,0.8096794,0.37132612,0.48127446,1.1165992,1.8883032,0.6602122,1.35768,0.28091958,0.6474295,1.4964187,1.5559418,1.2155836,0.6424586,1.8649702,0.91968066,1.5795696,6.224823,4.709715,1.6429394,0.81988853
1.838591,2.6534517,0.18426743,7.3104057,6.032202,3.0605364,3.4566178,2.3645284,2.477978,2.5882483,4.1403284,4.553058,4.1088576,3.390318,2.7847798,1.563885,2.6250348,2.6705267,4.160266,3.5552227,3.4361157,4.1074514,4.5356016,2.21201
1.529962,1.2945199,1.1572324,0.48490173,1.239979,0.9027937,0.8824974,1.0637916,2.096009,1.0406154,2.3374028,1.5296398,1.3592775,1.9005755,1.7468379,0.67862606,0.59069926,3.0066361,1.6377547,1.6188034,6.3668413,6.544956,6.5395,3.9733603
7.131232,3.7926447,1.7826122,1.5859163,0.60345703,1.525488,1.8116615,1.5792115,1.3886818,0.5949825,1.4113778,0.64110434,2.8065248,2.0353236,2.5362751,2.6377275,4.9810247,2.3194487,1.3040069,1.5890931,1.6178722,1.6732578,1.9035177,2.1438618
1.307226,1.2189178,1.3347533,0.8032492,1.5140196,0.9899477,0.9513212,2.2384012,1.409345,0.51384115,0.9674332,0.6996314,1.5581619,0.7029734,1.2344679,0.9468716,0.48303697,1.26558,0.80254745,1.114511,2.189707,2.1469715,1.7914484,1.1663132
0.8211443,1.3633398,0.93633467,0.6618649,1.8610891,0.5422666,0.67888576,1.2498273,2.2548738,1.6712264,3.2264671,0.39576423,1.7787682,2.535217,2.030454,1.9338137,1.1275333,3.012705,1.6693476,1.6309987,4.18672,3.707238,7.0472507,14.070738
2.2407486,2.140722,1.9078523,2.148946,1.6203873,1.543902,1.0797533,2.918516,3.3099341,3.1555326,2.9377964,1.7542241,2.2913792,1.319033,1.3952242,1.579964,0.36037633,2.4475605,1.6947857,1.9167075,4.2456656,4.9525237,4.420676,2.5422556
2.5502825,1.638811,1.2369231,1.1381526,1.1734569,0.8310722,0.8469078,0.95863074,0.9916608,0.8470436,2.7044883,2.4881892,4.327801,4.356212,3.618711,2.414084,1.6165181,2.8312068,1.2553278,1.4589695,3.3447275,4.357462,11.043584,8.784859
2.192885,1.6605322,1.638948,1.5780622,1.9764452,1.3167889,0.7351165,4.512929,3.9284296,2.4293218,2.8980713,2.5988288,3.316222,1.9480298,1.9760841,1.5674671,0.4441359,2.418106,1.5614316,1.6289102,2.4394705,2.1566136,4.0629206,2.7080128
0.688876,0.6332625,0.515414,0.5084151,1.2856339,0.7731822,0.42889076,2.071544,1.5571623,0.9134484,0.6872107,1.0957422,1.4108994,2.6598046,3.2572553,4.4499903,3.802584,5.0304317,2.7683358,6.55744,7.0330677,4.3079114,1.6547867,1.3354336
2.4777167,2.2616198,2.4483018,2.016493,2.3220572,1.5882319,1.5141475,3.7900784,2.4594476,0.9465459,1.4582584,1.1372194,2.2033658,1.1188567,1.4567609,1.2056682,0.42826748,1.889758,1.3645232,1.741408,3.2823505,3.444499,3.5916138,2.094697
1.2423043,1.7129076,1.298267,1.9016697,2.3140514,1.9249157,1.4810116,1.9886085,2.752736,2.4954498,2.069949,2.403967,3.1950037,1.2744477,2.1604977,1.8304476,0.54578495,2.4793584,2.264614,2.5822632,2.5661004,2.040724,2.158765,1.3134358
2.6783955,2.166558,2.095975,2.249198,2.595516,1.7918111,1.8316499,1.9640131,2.5552268,1.4236113,1.5988842,2.5993178,2.335526,1.2034751,1.5731395,1.1485023,1.1976336,6.389035,4.459349,3.5080516,3.3235857,3.2816076,6.64338,4.753816
1.2847452,1.3680121,1.2605002,0.56140655,1.6690658,1.2829006,0.8477148,3.0519755,1.605417,1.1569484,1.0876315,0.90904135,1.6832479,1.9425776,1.4523557,1.7246655,1.4433879,3.4139051,7.706952,6.6374183,5.9689884,2.5821123,2.9555988,1.4309038
1.303864,0.8902717,0.5422792,0.74291766,1.2457806,0.92428493,0.54945934,1.4742098,0.95527923,1.1992633,0.5884187,1.5097486,2.5085444,2.7262278,4.1518474,6.6312094,5.871289,5.2391696,3.669239,5.78482,4.651878,2.4203403,1.587192,1.0082233
1.5457462,1.2550277,0.6057722,0.893882,0.9039535,0.7157638,0.64498293,1.0531646,0.833168,0.7840856,1.5215564,1.7492921,3.0716684,2.933789,4.214924,6.4686565,5.6502876,4.650716,3.6800597,3.16213,2.2778673,2.011819,1.505528,1.059436
1.6177071,1.2061568,0.731621,1.0300239,1.0156453,0.6330743,0.50350946,1.6733342,3.4116535,2.9860246,3.0965466,1.3958027,2.0008311,2.2776306,1.9649872,1.8777769,0.78734547,2.2582386,1.0434452,1.4844882,7.1320457,5.476126,2.1532629,2.041239
0.4157416,0.6414121,0.5437192,0.41036722,1.2458888,0.56806535,0.5855111,4.6364512,1.965514,1.1824906,1.0344201,1.0119323,1.3129413,2.3289304,2.582855,2.2257075,0.80275685,2.1772292,1.8075093,4.7581654,3.703501,1.6754721,0.92098033,0.0
1.9947504,1.2796465,1.1169789,1.1531787,0.87284577,0.4915087,0.5447874,0.8449115,1.3590964,1.3329661,3.1767478,2.74944,4.206555,3.9451165,4.180428,3.6985075,2.9855688,2.711642,1.2933156,1.4070846,4.259407,4.3021255,4.4317183,3.731292
2.5289688,2.0496624,2.1387084,1.7259854,1.9164375,1.2379742,0.588036,1.5029837,1.0183228,0.38330197,0.9726444,0.62445605,1.7998227,0.74704534,1.534822,1.7782292,1.2368711,2.3261535,1.6848001,1.9631436,3.319053,2.9316242,3.01969,2.1334817
