0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
3.4544277,3.0593665,3.0880055,2.4317718,2.50486,1.864544,1.0893452,1.73735,1.2569772,1.6238239,2.171976,2.2069654,3.8759964,3.2155757,4.7708263,5.554031,4.8409185,4.6925564,3.1228666,5.8264856,5.7216363,3.4187176,2.598882,2.8592982
0.29460433,0.355179,0.6034446,0.0,0.5376678,0.43093237,0.5439423,1.6928579,1.5892329,0.76627755,1.7444112,1.214201,1.7272587,1.3463424,1.266722,1.247388,0.9379179,2.2059863,4.986446,2.9796853,2.1692472,1.753722,1.0499609,0.0
3.1185641,2.21895,1.118753,0.28233686,0.37459347,0.7525587,1.0656629,0.8326814,2.8242054,3.519119,5.937429,2.7125552,2.168991,4.435943,2.8985546,1.4117798,0.82439107,2.9824867,0.22377314,1.6333776,13.916951,12.865256,3.0814447,4.084126
0.39238563,0.51479363,0.4140297,0.40310425,0.5110751,0.16578233,0.13182887,0.67743355,0.4652898,0.03810216,0.52546906,0.0,0.940836,0.41372362,1.0123104,0.8756182,0.52250373,0.9914448,0.45923394,1.2251236,1.1017033,0.923563,0.77834773,0.60842836
0.47066694,0.5024548,0.5391619,0.3539102,0.57869416,0.297275,0.36791143,0.7207801,0.53072655,0.2905295,1.1606077,0.49113518,1.2348293,0.6548272,1.180873,0.88527125,0.48840624,0.612647,0.41750354,0.695118,1.6271049,1.5248507,0.99299455,0.69784755
3.102256,2.0905921,1.0977995,0.81781715,0.6068504,0.6179455,1.0327557,0.88185656,2.428896,6.142835,6.2996473,5.083455,6.263253,4.7928743,2.6686246,1.1173012,0.8873336,3.158557,0.46337366,1.398824,11.347897,6.8179984,2.3846128,3.8889685
0.5767404,0.5466664,0.46598867,0.6363558,0.67489004,0.38726416,0.33990452,0.82798994,0.59104204,0.52386564,1.2435236,1.2743134,2.459768,1.94687,3.081464,3.9249115,3.4671352,2.823641,2.1153753,2.387432,1.4350349,1.384598,0.9585334,0.61032575
0.94117284,0.9498671,0.9912385,0.7920652,1.0068941,0.64865047,0.55075717,0.91115695,0.68418866,0.21727024,0.9058324,0.12077644,1.2798394,0.40676153,1.0349512,0.7708016,0.52529913,1.0029603,0.62758654,1.0433737,2.3794305,1.6266963,1.1513169,0.86404467
0.1625739,0.26744062,0.26778477,0.22114056,0.42349407,0.084996425,0.07078851,0.5691586,0.3522765,0.15147492,0.6132559,0.18992431,0.9734366,0.428318,0.9441142,0.69806075,0.4074596,0.82981837,0.30790034,0.7313678,0.60124487,0.641524,0.5031034,0.32588586
0.04058574,0.21888855,0.25307193,0.16175146,0.4443428,0.12854363,0.08880507,0.62300766,0.42711654,0.01793245,0.22588,0.15148799,0.8203542,0.21056576,0.97869134,0.6387308,0.58538604,1.796354,0.90934753,1.1363113,0.5797652,0.6334356,0.45077473,0.2312253
1.9418952,1.6636436,1.6747359,1.4431419,1.3859549,1.0015025,0.75753736,1.2080225,1.1195592,1.1258552,2.1605744,1.8069123,3.1538966,2.5638819,3.5627081,3.9738142,3.1752415,2.9743989,2.386714,3.0505571,3.7521567,2.9908645,1.7624981,1.6174356
