0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.22566266,0.39056614,0.37573877,0.3464137,0.54820925,0.3251737,0.2950276,1.0110648,1.470737,2.3361008,3.5569503,3.159062,3.9694333,3.8863375,3.7981467,2.1044602,1.1761621,0.99145377,0.34459817,0.1377367,0.52019787,0.6454685,0.6720731,0.6113364
0.3938283,0.5066542,0.42334455,0.3566557,0.5219424,0.34532103,0.28628272,0.9177529,1.505596,2.6195447,3.9547944,3.752421,4.5233874,4.1146975,3.9107838,2.0996516,0.8929593,0.85142684,0.39575973,0.24582121,0.6315815,0.73785293,0.7628145,0.6600989
2.9244595,2.5269604,2.4177132,2.77158,1.8662465,1.1239918,1.4394745,2.2608757,0.7387447,0.5587865,1.654044,0.16530995,1.461377,3.4176514,5.234667,3.7128472,2.657981,2.1526377,0.9631928,0.66127753,2.9310615,2.645998,3.4351826,3.2490172
0.0880574,0.27068394,0.30431965,0.2727529,0.46795008,0.25048205,0.22716789,0.7604772,0.7200623,0.9511675,1.7031525,1.3244883,2.1505313,1.6334987,1.963161,1.1400274,0.6800651,0.6546833,0.22491178,0.32463157,0.33097357,0.48834962,0.525534,0.40957272
0.29831618,0.1613941,0.10733069,0.72295696,0.5173669,0.33040693,0.622558,1.1851963,0.53656435,0.34849465,0.6196007,0.5875688,1.6862328,1.3764309,2.3520927,2.264712,2.831678,2.9045298,1.7484176,1.6295196,0.81483006,0.78790456,0.54353845,0.1741468
4.1703477,4.2975664,4.744229,4.848236,2.9406543,3.4756858,2.7588544,4.3738604,1.0452842,1.2078112,1.3899239,0.13001283,1.4100806,2.2756898,4.133154,5.850667,4.032601,2.2621586,1.3416812,1.8845166,2.9365716,1.1702974,1.4105076,3.430396
2.2350883,2.2165694,2.4211333,1.9449755,2.319804,2.0726104,1.8646917,1.8541381,1.7335427,2.4364653,3.1504033,2.9654036,4.2016635,2.6730528,3.100381,1.9929742,0.9480322,1.4955834,0.9110119,1.1310543,1.0633862,1.528446,1.7066305,1.836351
3.439611,3.7116914,3.8864005,2.7841346,3.5370078,3.5700681,2.045021,2.4601002,1.9082496,3.3049667,4.516723,3.7536,5.3030744,4.452502,4.7858696,4.9246736,3.7951653,2.248633,1.426992,1.7424649,2.6359684,2.4529662,2.665495,3.4981146
0.37943152,0.38990515,0.4757581,0.37892348,0.8196464,0.4791183,0.0,2.7411084,2.3447425,1.5427997,1.7028754,0.800407,2.0705023,1.1610678,1.1735538,1.0563174,0.85242015,1.5691658,1.1795299,1.9548281,1.5490966,1.068785,1.0349475,0.43869546
0.5102689,0.6772206,0.48377007,0.37062365,0.6945395,0.46175888,0.4335007,1.290095,1.2728493,1.8876814,2.367151,2.143878,2.9906085,2.7550967,2.9231827,1.680803,0.93505216,1.3046685,0.51283795,2.4076557,1.9961329,0.922083,1.0969058,0.74422187
2.2400732,1.5893406,1.0966532,0.5914822,0.65472883,0.7476433,0.6237648,0.32110167,2.2352774,2.197545,4.883818,2.9058359,2.969591,3.944291,2.8825226,0.89619267,0.5183044,1.7436906,0.9864202,1.0898539,5.91555,10.712055,7.825122,7.317893
0.6876301,0.8575328,0.38472462,0.70304316,0.49966338,0.2547682,0.6354414,0.67202747,1.2028972,1.5528318,2.730307,2.5229475,3.522343,4.978614,3.1830812,1.4074908,1.4186593,2.6875808,1.2050718,1.2093631,0.71435004,1.3971009,1.135489,0.8067559
0.20184727,0.28246263,0.24563426,0.51997775,0.4819634,0.25468102,0.22250205,0.854252,1.201363,1.8800242,2.951707,2.5061047,3.261225,3.367005,3.3217087,1.8003025,1.0000532,1.1275799,0.3188516,0.20362279,0.39556614,0.6179775,0.58807623,0.52156204
0.42486605,0.6082892,0.3756217,0.42076203,0.68943864,0.23052512,0.36691448,1.0575095,1.0919942,1.6729407,3.0164006,2.495337,3.3882494,3.9282742,4.581968,3.096073,1.7204771,1.0684739,0.41453066,0.091753595,1.0568846,0.7121811,0.81711346,1.0333728
0.3246721,0.3934494,0.37160033,0.5169367,0.49540555,0.2672324,0.28828275,0.76678497,1.085033,1.7716843,2.956402,2.7608008,3.4548364,3.6844833,3.1799822,1.5428762,0.84606427,1.38615,0.4329283,0.35518503,0.35235447,0.7470392,0.65836555,0.58105963
2.8230677,2.5534105,2.6057532,2.366473,2.3214238,1.5181648,0.8003675,3.6836495,2.368253,1.8467075,2.3352654,1.4450809,2.3501322,1.1016493,1.327964,1.2118937,0.34564963,1.5109406,0.8244064,1.051987,1.6167177,2.8343692,2.7534308,2.0494962
0.17783761,0.22568356,0.012684222,0.49245375,0.40909156,0.09022196,0.22842705,0.89207596,0.28173932,0.032775205,0.8832772,0.15568952,0.95492405,1.1505508,2.0698702,1.5102506,1.1220951,0.7038375,0.23762561,0.3290248,0.5201066,0.58240443,0.65030164,0.59357125
0.6414063,0.81867826,0.9513808,0.6960083,1.2245824,0.84049755,0.5592257,2.3855343,2.0145504,2.0152118,2.965683,2.676874,3.664628,2.5704484,2.6418178,1.5623958,0.60905963,1.1416352,0.96120405,1.0723152,1.499857,1.589188,1.5546561,0.9550218
0.33992657,0.3659374,0.31455183,0.46205848,0.6714932,0.3047889,0.45757762,1.1424164,0.83492,1.0108386,1.7825787,1.489213,2.6456542,2.13114,2.9385018,2.2662535,2.2552006,1.5328548,0.8149546,1.066379,0.8619169,0.5660439,0.6717759,0.6107458
0.23813556,0.3353737,0.08171118,0.6760841,0.6603518,0.2765547,0.7619335,1.5205665,0.37484452,0.0,0.662917,0.0,1.1590744,2.1889274,3.8232572,2.5622466,2.0117915,1.4793419,0.8023891,0.65191483,1.4082292,0.6051598,0.75136435,0.9102769
1.0602531,1.1999775,1.4646497,1.0125723,1.399588,0.92211115,0.40217352,2.2268357,1.6466857,1.6934652,2.0947516,1.3570623,2.0518777,1.0154579,1.4098394,0.9235921,0.4981634,1.249062,0.8663481,1.0005382,1.3535562,1.7568654,1.3328642,1.075542
1.4530047,1.5303583,0.9482107,0.9300491,1.7037247,1.0767815,0.4690833,3.6387682,3.2538316,3.199777,3.012634,0.75417143,1.2549218,4.3106966,2.9599304,2.2561395,2.3343325,3.527697,2.5894172,6.3141184,5.2703137,2.0795577,1.9327929,1.4370403
0.37314776,0.45806056,0.43368945,0.35011017,0.7012983,0.4607157,0.46693704,0.9486167,1.1498011,1.58861,2.3018422,2.3478014,2.9756289,2.1959858,2.491392,1.2345401,0.9087776,1.6465514,0.95951277,0.65345544,0.68746865,0.8225565,1.0238589,0.6073727
0.2981927,0.47152093,0.5706563,0.46065536,0.577771,0.35498783,0.37342715,0.9445288,1.2523139,2.0194726,3.1126535,2.7789738,3.6166348,2.7730055,2.9551678,1.7710588,0.78371036,0.6456113,0.28254086,0.40772644,0.56160223,0.7392544,0.69625664,0.4006887
0.37330365,0.51480633,0.42507687,0.5158643,0.3915638,0.1809318,0.35295302,0.5535206,1.1361643,2.157136,3.7379043,4.010343,4.9637246,5.1852627,4.6188626,2.1399539,1.240217,1.3254902,0.46628848,0.0327234,0.4276602,0.7024999,0.71413076,0.814617
0.66774315,0.66711336,0.50096905,0.6665371,0.8269862,0.61987334,0.77568966,1.9572892,3.45219,5.466543,6.645951,7.068403,7.5351086,7.50006,7.552823,4.0601134,1.9599384,2.0112758,0.945633,0.41543758,0.91674393,1.2202032,1.444787,0.9674752
0.09952746,0.24041848,0.28554425,0.42590764,0.41312763,0.19463657,0.1968224,0.69343466,0.97976345,1.4560168,2.5704553,2.181796,2.9502494,2.7299814,2.661898,1.4266597,0.76307863,0.96568346,0.3387659,0.3523146,0.2171951,0.5057034,0.489682,0.23151124
0.34338865,0.3934598,0.29430482,0.38116133,0.5189009,0.26324108,0.2429259,0.87111276,1.0595758,1.6536722,2.3936965,2.1124096,2.940944,2.33334,2.5255663,1.4258522,0.5693631,0.68356127,0.43050936,0.3781144,0.5515256,0.5748758,0.648269,0.5764891
2.0614624,1.9603198,2.198955,1.883028,1.8209277,0.9802481,0.41981208,2.2080643,1.0705763,0.85145396,1.3839759,0.6617581,1.8905674,0.9383045,1.3125036,1.3555393,0.6740322,1.1730685,0.9918526,1.2891783,1.4260222,1.4955947,1.3082583,1.4287107
