0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
5.9911885,3.1287441,2.2613616,0.24369769,1.3357192,0.7796626,1.1927255,0.843812,3.2836235,6.407361,7.166146,5.31568,4.983931,6.453489,3.7228167,1.6450809,1.0632368,3.5672867,0.5931275,1.9265181,17.756495,10.855022,4.670235,5.8691645
0.35307562,0.5022185,0.4678283,0.43935356,0.62821406,0.34673542,0.384094,0.8393453,0.50040084,0.18905225,0.5709947,0.40355554,1.3125857,0.43898615,1.1752617,1.225781,0.87458163,1.2990569,0.9998332,1.4574513,0.87650734,0.85854346,0.9377887,0.44892496
1.114602,1.0118245,0.95294744,1.2132632,1.3305888,1.1653482,0.84622914,1.0016651,0.5342632,0.9092689,1.0553163,2.0011036,3.3639667,2.4728172,4.244194,5.760445,5.3785586,4.631184,3.5370498,4.148334,1.9195151,1.7558043,1.9033461,1.3472358
2.8522198,0.5928259,1.0192182,0.7443998,0.8533872,0.2701231,0.6427035,1.1637142,2.318233,3.3158314,4.0935116,2.4776866,2.3993964,2.5794296,1.6857799,1.2220854,0.21467613,1.9536141,0.45649174,1.4972003,9.808194,7.6061187,4.84843,3.4186451
0.70753884,1.0074128,0.8709875,0.6996478,2.0713968,1.9704413,2.7701457,2.0132146,1.1621622,0.36670306,0.62510294,0.65762687,1.4822932,0.52349734,1.1599376,0.84985924,0.6203089,1.2920839,1.067415,1.6294938,1.8439963,1.344063,1.4578471,0.71089333
0.68739146,0.892399,0.550592,0.73852545,0.82862306,0.52459854,0.6614305,1.0276368,0.6145983,0.1168352,0.66236025,0.22398253,1.2362038,0.41426447,1.1058636,1.160942,0.9929245,1.4645683,1.2306982,1.6391592,1.0613618,1.1263388,1.1947453,0.53415525
0.5989172,0.5429045,0.73190606,0.4916048,0.8608323,0.5993622,0.5037164,1.0001029,0.81393087,0.32216159,0.36538938,0.40491214,1.0654345,0.7933132,1.288901,1.6121801,1.4132314,2.7308066,1.8540947,3.1751337,2.3360155,1.455506,2.0297031,0.82273024
1.1085353,0.63877976,0.915167,0.50345665,1.1261033,0.47513306,0.6774968,1.7965125,0.91579413,1.3474673,0.8930188,0.44306394,1.091032,3.1074834,3.2762105,4.2987614,4.619499,4.6179166,2.586083,7.7394423,7.5685735,2.096201,1.8780255,0.9516949
3.3589578,2.9628913,2.3510826,2.0540578,2.075566,1.0197812,0.9134399,1.6989666,0.41606346,1.1290067,0.39385575,2.2065356,2.627695,2.2594318,3.9099307,5.556982,5.1862707,6.698255,3.8860326,7.8010063,2.9044113,2.566691,3.1558297,2.612262
0.24941804,0.25690392,0.3572002,0.21735063,0.38473257,0.15292309,0.2130914,0.55834675,0.50965035,0.15922263,0.5636957,0.09476084,0.8927467,0.40882814,0.78287303,0.7016773,0.4039624,0.93874246,0.5164754,0.9275557,0.9621914,0.9336425,0.8371374,0.4247109
0.33955038,0.3087915,0.55310804,0.347372,0.6884129,0.42187524,0.4897863,0.83137345,0.84898263,0.35651895,0.6083672,0.536403,1.0701213,0.38423377,0.956852,0.5998653,0.6597069,2.3318381,1.6049167,1.6102853,2.9857805,1.3927828,1.3116496,0.6529188
0.9752357,1.4811751,1.5342102,1.4156668,1.9139265,1.7097272,1.468524,1.7930567,1.2787789,0.6641449,0.661227,0.86879784,1.6890107,0.17101929,1.0004922,1.0278075,0.6313208,2.2775342,2.351579,2.9353278,2.3244412,1.8305353,1.8227926,1.0953829
0.83462983,0.59728914,0.6055031,0.26135996,0.54459196,0.30883983,0.5246597,1.3308455,1.1926216,0.34448585,0.95729065,0.4145463,0.8939637,0.8887061,1.3279841,1.0412358,0.64116037,1.627823,1.0689051,1.907015,1.4862559,2.5722291,2.1071296,0.68416405
0.77547204,0.4339714,0.5446063,0.42529368,0.5247702,0.39226767,0.5742386,1.0646076,1.2566488,0.31739008,0.9170315,0.4631617,1.1452378,0.6115458,1.0840019,0.82726514,0.4618076,1.7958049,1.1266958,1.4920762,2.1565263,2.953393,2.8948765,0.91898656
0.11085853,0.18328638,0.3203181,0.1822806,0.35104826,0.08021737,0.1296088,0.50416714,0.29176262,0.20673326,0.74918604,0.37853354,1.1292943,0.43771172,0.9141403,0.6998846,0.42488313,0.56741667,0.2505455,0.49666074,0.38407874,0.45424318,0.47353327,0.17911512
1.452306,1.7507114,1.13446,1.896613,2.7647076,2.5672865,2.817669,2.0795355,1.512592,1.4573499,1.7557589,2.2192774,3.5177715,2.348002,3.0397434,3.78744,3.8375337,4.0009046,3.530293,3.9051192,2.9486573,3.0921483,2.9452574,1.8673131
1.0404732,0.9795559,1.2157667,0.9356388,1.4131306,1.1200882,0.9984955,1.3807634,1.2434542,0.6016486,0.87305564,0.8371687,1.4681414,0.51958394,1.1840891,1.0261675,0.8553154,2.429696,2.105137,2.4633386,3.834301,2.5446777,2.694608,1.3666042
